addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:street,email,name,opening_hours,operator,phone,ref,url,website,building,amenity,building:flats,building:levels,building:material,building:use,craft,height,internet_access,landuse,office,shop,source,start_date,wikipedia,id,timestamp,version,changeset,geometry,tags,osm_type
,,,,,,,,,,,,,,,apartments,,,,,,,,,,,,,,,45695112389,1538191120,1,0,"POLYGON ((-95.46586608886719 29.744544982910156, -95.46586608886719 29.744430541992188, -95.4658432006836 29.744430541992188, -95.4658432006836 29.744380950927734, -95.46586608886719 29.744380950927734, -95.46585845947266 29.74408721923828, -95.4658432006836 29.74408721923828, -95.46583557128906 29.744035720825195, -95.46585845947266 29.744035720825195, -95.46585083007812 29.743741989135742, -95.46583557128906 29.743741989135742, -95.46583557128906 29.743694305419922, -95.46585083007812 29.743694305419922, -95.46585083007812 29.743396759033203, -95.46582794189453 29.743396759033203, -95.46582794189453 29.743349075317383, -95.4658432006836 29.743349075317383, -95.4658432006836 29.74323844909668, -95.46573638916016 29.74323844909668, -95.46573638916016 29.74327278137207, -95.46546936035156 29.743276596069336, -95.46546936035156 29.743242263793945, -95.46532440185547 29.743242263793945, -95.46534729003906 29.74452018737793, -95.46575927734375 29.744516372680664, -95.46575927734375 29.744544982910156, -95.46586608886719 29.744544982910156), (-95.46575164794922 29.744306564331055, -95.46575164794922 29.744171142578125, -95.46546936035156 29.744171142578125, -95.46546936035156 29.744218826293945, -95.46550750732422 29.744218826293945, -95.46550750732422 29.7442569732666, -95.4654769897461 29.7442569732666, -95.4654769897461 29.744306564331055, -95.46575164794922 29.744306564331055), (-95.46575164794922 29.74396514892578, -95.46575164794922 29.74382209777832, -95.46546936035156 29.743824005126953, -95.46546936035156 29.7438907623291, -95.46551513671875 29.7438907623291, -95.46551513671875 29.743928909301758, -95.4654769897461 29.743928909301758, -95.4654769897461 29.743967056274414, -95.46575164794922 29.74396514892578), (-95.46574401855469 29.743616104125977, -95.46546936035156 29.743621826171875, -95.46546173095703 29.743568420410156, -95.46550750732422 29.743568420410156, -95.46549987792969 29.743528366088867, -95.46546936035156 29.7435302734375, -95.46546936035156 29.743486404418945, -95.46573638916016 29.743480682373047, -95.46574401855469 29.743616104125977))","{""type"":""multipolygon""}",relation
Houston,,,2200,,77057,Fountain View Drive,,,,,,,,,apartments,,,2,,,,,,,,,,,,16109313920,1744510796,3,0,"POLYGON ((-95.48645782470703 29.74434471130371, -95.4864501953125 29.743864059448242, -95.48584747314453 29.74386978149414, -95.48585510253906 29.744348526000977, -95.48645782470703 29.74434471130371), (-95.48631286621094 29.744251251220703, -95.48631286621094 29.74395751953125, -95.48621368408203 29.74395751953125, -95.48621368408203 29.744075775146484, -95.486083984375 29.744075775146484, -95.486083984375 29.743961334228516, -95.4859848022461 29.743961334228516, -95.48599243164062 29.744253158569336, -95.486083984375 29.744253158569336, -95.486083984375 29.744136810302734, -95.48621368408203 29.7441349029541, -95.48621368408203 29.744253158569336, -95.48631286621094 29.744251251220703))","{""addr:state"":""TX"",""addr:unit"":""19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,apartments,,,2,,,,,,,,,,,,66343404312,1640030700,2,0,"POLYGON ((-95.48492431640625 29.74435806274414, -95.48491668701172 29.743881225585938, -95.48432922363281 29.743885040283203, -95.48433685302734 29.74436378479004, -95.48492431640625 29.74435806274414), (-95.48478698730469 29.744266510009766, -95.48477935791016 29.743974685668945, -95.48468780517578 29.743974685668945, -95.48469543457031 29.74408721923828, -95.48455810546875 29.744089126586914, -95.48455810546875 29.743976593017578, -95.48446655273438 29.743976593017578, -95.4844741821289 29.74427032470703, -95.48456573486328 29.7442684173584, -95.48456573486328 29.744157791137695, -95.48469543457031 29.744155883789062, -95.48469543457031 29.7442684173584, -95.48478698730469 29.744266510009766))","{""type"":""multipolygon""}",relation
Houston,,,2120,,77057,Fountain View Drive,,,,,,,,,apartments,,,2,,,,,,,,,,,,16099465454,1744510792,3,0,"POLYGON ((-95.48646545410156 29.7449951171875, -95.48645782470703 29.744516372680664, -95.48585510253906 29.74452018737793, -95.4858627319336 29.744998931884766, -95.48646545410156 29.7449951171875), (-95.48632049560547 29.744903564453125, -95.48632049560547 29.744609832763672, -95.48622131347656 29.744611740112305, -95.48622131347656 29.74472427368164, -95.48609161376953 29.74472427368164, -95.48609161376953 29.744613647460938, -95.48599243164062 29.744611740112305, -95.48600006103516 29.744903564453125, -95.48609161376953 29.744903564453125, -95.48609161376953 29.744789123535156, -95.48622131347656 29.744789123535156, -95.4862289428711 29.744901657104492, -95.48632049560547 29.744903564453125))","{""addr:state"":""TX"",""addr:unit"":""19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,apartments,,,2,,,,,,,,,,,,66395107834,1640030700,2,0,"POLYGON ((-95.48509216308594 29.745004653930664, -95.4850845336914 29.744525909423828, -95.4844970703125 29.744537353515625, -95.48450469970703 29.745012283325195, -95.48509216308594 29.745004653930664), (-95.48494720458984 29.74462127685547, -95.48485565185547 29.744619369506836, -95.48486328125 29.74474334716797, -95.48472595214844 29.744739532470703, -95.48472595214844 29.74462890625, -95.48463439941406 29.744625091552734, -95.4846420288086 29.744915008544922, -95.48472595214844 29.744915008544922, -95.48472595214844 29.744800567626953, -95.48485565185547 29.744800567626953, -95.48486328125 29.744911193847656, -95.48495483398438 29.74490737915039, -95.48494720458984 29.74462127685547))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,apartments,,,2,,,,,,,,,,,,66408033717,1640030700,2,0,"POLYGON ((-95.48448181152344 29.745014190673828, -95.4844741821289 29.744535446166992, -95.48413848876953 29.744537353515625, -95.48414611816406 29.745018005371094, -95.48448181152344 29.745014190673828), (-95.484375 29.74492073059082, -95.48436737060547 29.74462890625, -95.48424530029297 29.744630813598633, -95.4842529296875 29.744922637939453, -95.484375 29.74492073059082))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,apartments,,,,,,,,,,,,,,,45642585284,1538191120,1,0,"POLYGON ((-95.46533966064453 29.745929718017578, -95.46544647216797 29.745929718017578, -95.46544647216797 29.745887756347656, -95.46575164794922 29.745887756347656, -95.46574401855469 29.744787216186523, -95.46563720703125 29.744787216186523, -95.46563720703125 29.744810104370117, -95.46543884277344 29.744810104370117, -95.46543884277344 29.744770050048828, -95.46532440185547 29.744770050048828, -95.46532440185547 29.74488639831543, -95.46534729003906 29.74488639831543, -95.46534729003906 29.744930267333984, -95.46533203125 29.744930267333984, -95.46533203125 29.745162963867188, -95.46534729003906 29.745162963867188, -95.46534729003906 29.745210647583008, -95.46533203125 29.745210647583008, -95.46533203125 29.745330810546875, -95.46543884277344 29.745330810546875, -95.46543884277344 29.745288848876953, -95.46560668945312 29.745288848876953, -95.46560668945312 29.745410919189453, -95.46544647216797 29.745410919189453, -95.46544647216797 29.74537467956543, -95.46533203125 29.74537467956543, -95.46533203125 29.74549102783203, -95.46534729003906 29.74549102783203, -95.46534729003906 29.745534896850586, -95.46533203125 29.745534896850586, -95.46533203125 29.745771408081055, -95.46534729003906 29.745771408081055, -95.46534729003906 29.74581527709961, -95.46533966064453 29.74581527709961, -95.46533966064453 29.745929718017578), (-95.46561431884766 29.745702743530273, -95.46543884277344 29.745702743530273, -95.46543884277344 29.74566650390625, -95.46538543701172 29.74566650390625, -95.46538543701172 29.745641708374023, -95.46543884277344 29.745641708374023, -95.46543884277344 29.745603561401367, -95.46561431884766 29.745603561401367, -95.46561431884766 29.745637893676758, -95.46558380126953 29.745637893676758, -95.46558380126953 29.745668411254883, -95.46561431884766 29.745668411254883, -95.46561431884766 29.745702743530273), (-95.46561431884766 29.745094299316406, -95.4654312133789 29.745094299316406, -95.4654312133789 29.745059967041016, -95.46538543701172 29.745059967041016, -95.46538543701172 29.745037078857422, -95.4654312133789 29.745037078857422, -95.4654312133789 29.744998931884766, -95.46561431884766 29.744998931884766, -95.46561431884766 29.745031356811523, -95.465576171875 29.745031356811523, -95.465576171875 29.74506187438965, -95.46561431884766 29.74506187438965, -95.46561431884766 29.745094299316406))","{""type"":""multipolygon""}",relation
,,,2300,,,McCue Road,,,,,,,,,apartments,,,,,,,,,,,,,,,45633830770,1538191120,1,0,"POLYGON ((-95.46488952636719 29.74597930908203, -95.46479034423828 29.74597930908203, -95.46479034423828 29.74594497680664, -95.46435546875 29.74594497680664, -95.46434783935547 29.745512008666992, -95.46446990966797 29.745512008666992, -95.46446990966797 29.745250701904297, -95.46437072753906 29.74525260925293, -95.46437072753906 29.74479866027832, -95.4644775390625 29.74479866027832, -95.4644775390625 29.744815826416016, -95.46477508544922 29.744813919067383, -95.46477508544922 29.74477767944336, -95.46481323242188 29.74477767944336, -95.46481323242188 29.744770050048828, -95.46487426757812 29.744770050048828, -95.46487426757812 29.744888305664062, -95.46485900878906 29.744888305664062, -95.46485900878906 29.744932174682617, -95.46487426757812 29.744932174682617, -95.46487426757812 29.745166778564453, -95.46485900878906 29.745166778564453, -95.46485900878906 29.74521255493164, -95.46488189697266 29.74521255493164, -95.46488189697266 29.745542526245117, -95.46485900878906 29.745542526245117, -95.46485900878906 29.745588302612305, -95.46488189697266 29.745588302612305, -95.46488189697266 29.745820999145508, -95.4648666381836 29.745820999145508, -95.4648666381836 29.74587059020996, -95.46488952636719 29.74587059020996, -95.46488952636719 29.74597930908203), (-95.46482849121094 29.74506378173828, -95.46477508544922 29.74506378173828, -95.46477508544922 29.745176315307617, -95.46450805664062 29.74517822265625, -95.46450805664062 29.74510955810547, -95.46454620361328 29.74510955810547, -95.46454620361328 29.745079040527344, -95.46450805664062 29.745079040527344, -95.46450805664062 29.745010375976562, -95.46476745605469 29.74500846862793, -95.46476745605469 29.745040893554688, -95.46482849121094 29.745038986206055, -95.46482849121094 29.74506378173828), (-95.46477508544922 29.745468139648438, -95.46456146240234 29.74547004699707, -95.46456146240234 29.74529266357422, -95.46477508544922 29.745290756225586, -95.46477508544922 29.745468139648438), (-95.46448516845703 29.745756149291992, -95.46448516845703 29.745725631713867, -95.46452331542969 29.745725631713867, -95.46452331542969 29.74568748474121, -95.46448516845703 29.74568748474121, -95.46448516845703 29.745662689208984, -95.46477508544922 29.74566078186035, -95.46477508544922 29.745691299438477, -95.46482849121094 29.745691299438477, -95.46482849121094 29.74571990966797, -95.46477508544922 29.74571990966797, -95.46477508544922 29.74575424194336, -95.46448516845703 29.745756149291992))","{""type"":""multipolygon""}",relation
Houston,,,2100,,77057,Fountain View Drive,,,,,,,,,apartments,,,2,,,,,,,,,,,,16060071600,1564292354,2,0,"POLYGON ((-95.4864730834961 29.745641708374023, -95.48646545410156 29.745162963867188, -95.48587036132812 29.745168685913086, -95.48587036132812 29.745647430419922, -95.4864730834961 29.745641708374023), (-95.48633575439453 29.74555015563965, -95.48623657226562 29.74555015563965, -95.48623657226562 29.745437622070312, -95.4862060546875 29.745445251464844, -95.48617553710938 29.745445251464844, -95.48614501953125 29.745445251464844, -95.4861068725586 29.745437622070312, -95.4861068725586 29.745559692382812, -95.48600006103516 29.745559692382812, -95.48600006103516 29.74526023864746, -95.48609161376953 29.74526023864746, -95.48609924316406 29.745378494262695, -95.48613739013672 29.7453670501709, -95.48616790771484 29.745363235473633, -95.4862060546875 29.7453670501709, -95.4862289428711 29.745376586914062, -95.4862289428711 29.745258331298828, -95.486328125 29.745256423950195, -95.48633575439453 29.74555015563965))","{""addr:state"":""TX"",""addr:unit"":""19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,apartments,,,2,,,,,,,,,,,,66330478434,1640030700,2,0,"POLYGON ((-95.48509979248047 29.745655059814453, -95.48509216308594 29.745174407958984, -95.48450469970703 29.745182037353516, -95.48451232910156 29.745664596557617, -95.48509979248047 29.745655059814453), (-95.48464965820312 29.745567321777344, -95.4847412109375 29.745567321777344, -95.4847412109375 29.745454788208008, -95.48487091064453 29.745454788208008, -95.48487091064453 29.74556541442871, -95.4849624633789 29.745563507080078, -95.48495483398438 29.745271682739258, -95.48487091064453 29.745275497436523, -95.48487091064453 29.745384216308594, -95.48473358154297 29.74538803100586, -95.48473358154297 29.74527359008789, -95.4846420288086 29.745275497436523, -95.48464965820312 29.745567321777344))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,apartments,,,2,,,,,,,,,,,,66304626681,1640030700,2,0,"POLYGON ((-95.4841537475586 29.74566650390625, -95.48414611816406 29.74518394470215, -95.48448181152344 29.745180130004883, -95.48448944091797 29.745662689208984, -95.4841537475586 29.74566650390625), (-95.4842529296875 29.745555877685547, -95.4842529296875 29.74527931213379, -95.484375 29.745277404785156, -95.48438262939453 29.745555877685547, -95.4842529296875 29.745555877685547))","{""type"":""multipolygon""}",relation
Houston,,,5880,,77057,Inwood Drive,,Tate at Tanglewood,,,+1-713-360-1957,,,https://tatetanglewoodhoustontx.com/,apartments,,,5,,,,,,,,,,,,63107178306,1724737607,1,0,"POLYGON ((-95.4855728149414 29.747282028198242, -95.48535919189453 29.7473201751709, -95.4853515625 29.74728775024414, -95.48532104492188 29.747295379638672, -95.48526000976562 29.74708366394043, -95.48526763916016 29.7470703125, -95.48523712158203 29.74704933166504, -95.48516845703125 29.747053146362305, -95.48516845703125 29.747045516967773, -95.48514556884766 29.747047424316406, -95.48513793945312 29.74705696105957, -95.48513793945312 29.747066497802734, -95.48514556884766 29.747068405151367, -95.48514556884766 29.747318267822266, -95.48500061035156 29.747318267822266, -95.4850082397461 29.7473087310791, -95.48497009277344 29.7473087310791, -95.4849624633789 29.746976852416992, -95.48426818847656 29.746986389160156, -95.48426818847656 29.74701690673828, -95.48423767089844 29.74701499938965, -95.48423767089844 29.747163772583008, -95.48426818847656 29.747161865234375, -95.48426818847656 29.7471923828125, -95.48423767089844 29.7471923828125, -95.48423767089844 29.747285842895508, -95.48429870605469 29.747285842895508, -95.48429870605469 29.747312545776367, -95.48411560058594 29.747314453125, -95.4841079711914 29.746234893798828, -95.48423767089844 29.74623680114746, -95.48423767089844 29.74620246887207, -95.48428344726562 29.74620246887207, -95.48428344726562 29.746171951293945, -95.48432159423828 29.74616813659668, -95.48432159423828 29.74614906311035, -95.48478698730469 29.746143341064453, -95.48478698730469 29.74615478515625, -95.48509216308594 29.746150970458984, -95.48509216308594 29.746139526367188, -95.48528289794922 29.746137619018555, -95.48530578613281 29.746837615966797, -95.48533630371094 29.746864318847656, -95.48535919189453 29.746864318847656, -95.48535919189453 29.74687957763672, -95.48538970947266 29.746877670288086, -95.48538970947266 29.746871948242188, -95.48544311523438 29.746871948242188, -95.4854736328125 29.74698829650879, -95.4854965209961 29.746984481811523, -95.4855728149414 29.747282028198242))","{""addr:state"":""TX"",""type"":""multipolygon""}",relation
