addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:street,email,name,opening_hours,operator,phone,ref,website,building,amenity,building:flats,building:levels,building:material,building:min_level,building:use,craft,height,internet_access,landuse,office,shop,source,start_date,wikipedia,id,timestamp,version,changeset,geometry,tags,osm_type
Panama City,,,2717,,32405,Fairmont Drive,,,,,,,,yes,,,,,,,,,,,,,,,,7544378084,1540509119,1,0,"MULTIPOLYGON (((-85.66419219970703 30.197710037231445, -85.66419219970703 30.1977596282959, -85.66410064697266 30.197757720947266, -85.66410064697266 30.197708129882812, -85.66419219970703 30.197710037231445)), ((-85.66419219970703 30.1977596282959, -85.66423797607422 30.1977596282959, -85.66423797607422 30.197811126708984, -85.66423797607422 30.197900772094727, -85.66400909423828 30.197900772094727, -85.66400909423828 30.197811126708984, -85.66410064697266 30.197811126708984, -85.66410064697266 30.1977596282959, -85.66419219970703 30.1977596282959)))","{""type"":""multipolygon""}",relation
Panama City,,,945,,32405,Rosemont Drive,,,,,,,,yes,,,,,,,,,,,,,,,,7562077101,1540509119,1,0,"MULTIPOLYGON (((-85.67318725585938 30.19906234741211, -85.67318725585938 30.19904136657715, -85.67329406738281 30.199037551879883, -85.67329406738281 30.199058532714844, -85.67318725585938 30.19906234741211)), ((-85.67327880859375 30.19903564453125, -85.67318725585938 30.19904136657715, -85.67312622070312 30.199045181274414, -85.67313385009766 30.199100494384766, -85.67304992675781 30.19910430908203, -85.67304992675781 30.19904899597168, -85.67304229736328 30.19894790649414, -85.67327117919922 30.19893455505371, -85.67327880859375 30.19903564453125)))","{""type"":""multipolygon""}",relation
Panama City Beach,,,1029,,32407,Lighthouse Lagoon Court,,,,,,,,yes,,,,,,,,,,,,,,,,6748145580,1540359455,1,0,"POLYGON ((-85.75015258789062 30.199161529541016, -85.75015258789062 30.19913101196289, -85.75019836425781 30.19907569885254, -85.75020599365234 30.199081420898438, -85.75020599365234 30.199060440063477, -85.7503433227539 30.199060440063477, -85.7503662109375 30.199060440063477, -85.7503662109375 30.199142456054688, -85.7503433227539 30.199142456054688, -85.7503433227539 30.19916343688965, -85.75017547607422 30.19916343688965, -85.75015258789062 30.199161529541016))","{""type"":""multipolygon""}",relation
Panama City Beach,,,6534,,32407,Harbour Boulevard,,,,,,,,yes,,,,,,,,,,,,,,,,6756989484,1540359455,1,0,"MULTIPOLYGON (((-85.75321960449219 30.200471878051758, -85.75321960449219 30.200489044189453, -85.7531509399414 30.200489044189453, -85.7531509399414 30.20047378540039, -85.75321960449219 30.200471878051758)), ((-85.75326538085938 30.20047378540039, -85.75321960449219 30.200471878051758, -85.75318908691406 30.200471878051758, -85.75314331054688 30.200471878051758, -85.75314331054688 30.200342178344727, -85.75318908691406 30.200342178344727, -85.75318908691406 30.20026206970215, -85.75326538085938 30.20026206970215, -85.75326538085938 30.20047378540039)))","{""type"":""multipolygon""}",relation
Panama City,,,3121,,32405,Lisenby Avenue,,,,,,,,yes,,,,,,,,,,,,,,,,7570926611,1540509119,1,0,"POLYGON ((-85.68379211425781 30.20484733581543, -85.68376159667969 30.20484733581543, -85.68376159667969 30.204872131347656, -85.6836929321289 30.204872131347656, -85.6836929321289 30.20484733581543, -85.68363189697266 30.20484733581543, -85.68363189697266 30.20465087890625, -85.68363189697266 30.204301834106445, -85.68365478515625 30.204301834106445, -85.68370056152344 30.204301834106445, -85.68387603759766 30.204307556152344, -85.68386840820312 30.20444107055664, -85.68402099609375 30.20444107055664, -85.68405151367188 30.20444107055664, -85.68408203125 30.20444107055664, -85.68408203125 30.204545974731445, -85.68405151367188 30.204545974731445, -85.68405151367188 30.20465087890625, -85.6842269897461 30.20465087890625, -85.6842269897461 30.204954147338867, -85.68402099609375 30.204954147338867, -85.68402099609375 30.204891204833984, -85.68379211425781 30.204893112182617, -85.68379211425781 30.20484733581543), (-85.6836929321289 30.20460319519043, -85.68366241455078 30.20460319519043, -85.68366241455078 30.20465087890625, -85.6836929321289 30.20465087890625, -85.6836929321289 30.20460319519043))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,7588625642,1540509478,1,0,"POLYGON ((-85.6692123413086 30.21950340270996, -85.6692123413086 30.219463348388672, -85.6691665649414 30.219463348388672, -85.6691665649414 30.21942901611328, -85.66918182373047 30.21942901611328, -85.66918182373047 30.219411849975586, -85.66918182373047 30.219362258911133, -85.6691665649414 30.219362258911133, -85.6691665649414 30.219324111938477, -85.66918182373047 30.219324111938477, -85.66920471191406 30.219324111938477, -85.66920471191406 30.219289779663086, -85.66934204101562 30.219289779663086, -85.66934204101562 30.219324111938477, -85.66937255859375 30.219324111938477, -85.66938781738281 30.219324111938477, -85.66938781738281 30.219362258911133, -85.66937255859375 30.219362258911133, -85.66937255859375 30.219377517700195, -85.66937255859375 30.21942901611328, -85.66938781738281 30.21942901611328, -85.66938781738281 30.219463348388672, -85.66937255859375 30.219463348388672, -85.66934204101562 30.219463348388672, -85.66934204101562 30.21950340270996, -85.6692123413086 30.21950340270996), (-85.6693115234375 30.219377517700195, -85.66923522949219 30.219377517700195, -85.66923522949219 30.219411849975586, -85.6693115234375 30.219411849975586, -85.6693115234375 30.219377517700195))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,7685970384,1654714347,2,0,"POLYGON ((-85.66814422607422 30.219467163085938, -85.66814422607422 30.21942901611328, -85.66816711425781 30.21942901611328, -85.66816711425781 30.2193660736084, -85.66814422607422 30.2193660736084, -85.66814422607422 30.219324111938477, -85.66816711425781 30.219324111938477, -85.66816711425781 30.219303131103516, -85.66820526123047 30.219303131103516, -85.6682357788086 30.219303131103516, -85.6683349609375 30.219303131103516, -85.6683349609375 30.219324111938477, -85.66838836669922 30.219324111938477, -85.66838836669922 30.2193660736084, -85.66836547851562 30.2193660736084, -85.66836547851562 30.219423294067383, -85.66838836669922 30.219423294067383, -85.66838836669922 30.219463348388672, -85.66836547851562 30.219463348388672, -85.66834259033203 30.219463348388672, -85.66834259033203 30.219499588012695, -85.66820526123047 30.219499588012695, -85.66820526123047 30.219467163085938, -85.66814422607422 30.219467163085938), (-85.6683120727539 30.21941375732422, -85.6683120727539 30.219379425048828, -85.6682357788086 30.21938133239746, -85.6682357788086 30.21941375732422, -85.6683120727539 30.21941375732422))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,7677120857,1540509478,1,0,"POLYGON ((-85.6686782836914 30.219512939453125, -85.6686782836914 30.2194766998291, -85.66865539550781 30.2194766998291, -85.66865539550781 30.219436645507812, -85.6686782836914 30.219436645507812, -85.6686782836914 30.21942138671875, -85.6686782836914 30.21938133239746, -85.66864776611328 30.21938133239746, -85.66864776611328 30.21933937072754, -85.6686782836914 30.21933937072754, -85.6686782836914 30.21930694580078, -85.66870880126953 30.21930694580078, -85.66870880126953 30.219284057617188, -85.66883850097656 30.21928596496582, -85.66883850097656 30.219308853149414, -85.66886901855469 30.219308853149414, -85.66886901855469 30.21933937072754, -85.66889190673828 30.21933937072754, -85.66889190673828 30.21938133239746, -85.66886901855469 30.21938133239746, -85.66886901855469 30.21942138671875, -85.66887664794922 30.21942138671875, -85.66887664794922 30.219436645507812, -85.66889953613281 30.219436645507812, -85.66889953613281 30.2194766998291, -85.66887664794922 30.2194766998291, -85.66887664794922 30.219507217407227, -85.66885375976562 30.219507217407227, -85.66885375976562 30.219532012939453, -85.668701171875 30.219532012939453, -85.668701171875 30.219512939453125, -85.6686782836914 30.219512939453125), (-85.66880798339844 30.219396591186523, -85.66873931884766 30.219396591186523, -85.66873931884766 30.21942138671875, -85.66880798339844 30.21942138671875, -85.66880798339844 30.219396591186523))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,7659421806,1540509478,1,0,"POLYGON ((-85.66783142089844 30.219684600830078, -85.66776275634766 30.219682693481445, -85.66776275634766 30.21969985961914, -85.66770935058594 30.219697952270508, -85.66770935058594 30.219680786132812, -85.66770935058594 30.219654083251953, -85.66766357421875 30.219654083251953, -85.66767120361328 30.219539642333984, -85.66771697998047 30.219539642333984, -85.66771697998047 30.2194881439209, -85.66777801513672 30.21949005126953, -85.66777801513672 30.21950912475586, -85.66783905029297 30.219511032104492, -85.66783905029297 30.219486236572266, -85.6678695678711 30.219486236572266, -85.6678695678711 30.219511032104492, -85.6678695678711 30.219539642333984, -85.66792297363281 30.219539642333984, -85.66792297363281 30.21962547302246, -85.66792297363281 30.219654083251953, -85.6678695678711 30.21965217590332, -85.6678695678711 30.219684600830078, -85.6678695678711 30.21969985961914, -85.66783142089844 30.21969985961914, -85.66783142089844 30.219684600830078), (-85.66781616210938 30.219568252563477, -85.66777801513672 30.219568252563477, -85.66777801513672 30.219623565673828, -85.66781616210938 30.219623565673828, -85.66781616210938 30.219568252563477))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,7579776126,1540509478,1,0,"POLYGON ((-85.66948699951172 30.219755172729492, -85.66948699951172 30.21973419189453, -85.66944885253906 30.21973419189453, -85.66944885253906 30.219707489013672, -85.6694107055664 30.219707489013672, -85.6694107055664 30.219594955444336, -85.66944885253906 30.219594955444336, -85.66944885253906 30.219560623168945, -85.66948699951172 30.219560623168945, -85.66947937011719 30.21954345703125, -85.6695327758789 30.21954345703125, -85.6695327758789 30.219560623168945, -85.66954040527344 30.219560623168945, -85.66959381103516 30.219560623168945, -85.66959381103516 30.219545364379883, -85.66963958740234 30.219545364379883, -85.66963958740234 30.219560623168945, -85.66968536376953 30.219560623168945, -85.66968536376953 30.219585418701172, -85.66970825195312 30.219585418701172, -85.66970825195312 30.219709396362305, -85.66968536376953 30.219709396362305, -85.669677734375 30.219709396362305, -85.669677734375 30.21973419189453, -85.66963958740234 30.21973419189453, -85.66963958740234 30.21975326538086, -85.66959381103516 30.21975326538086, -85.66959381103516 30.21973419189453, -85.6695327758789 30.21973419189453, -85.6695327758789 30.219755172729492, -85.66948699951172 30.219755172729492), (-85.6695785522461 30.219615936279297, -85.66954040527344 30.219615936279297, -85.66954040527344 30.21967887878418, -85.6695785522461 30.21967887878418, -85.6695785522461 30.219615936279297))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,7641722759,1540509478,1,0,"POLYGON ((-85.66778564453125 30.220096588134766, -85.66775512695312 30.220094680786133, -85.66775512695312 30.220056533813477, -85.66773223876953 30.220056533813477, -85.66773223876953 30.22001075744629, -85.66775512695312 30.22001075744629, -85.66775512695312 30.219995498657227, -85.66776275634766 30.21995735168457, -85.66773986816406 30.219955444335938, -85.66773986816406 30.219919204711914, -85.66776275634766 30.219921112060547, -85.66776275634766 30.21986198425293, -85.66783142089844 30.219863891601562, -85.66793823242188 30.21986961364746, -85.66793823242188 30.219884872436523, -85.66796875 30.219886779785156, -85.66796112060547 30.219924926757812, -85.66798400878906 30.219926834106445, -85.66798400878906 30.219966888427734, -85.66796112060547 30.2199649810791, -85.66796112060547 30.220020294189453, -85.66798400878906 30.220020294189453, -85.66798400878906 30.22006607055664, -85.66795349121094 30.220064163208008, -85.66795349121094 30.2200927734375, -85.66793060302734 30.2200927734375, -85.66793060302734 30.220117568969727, -85.66778564453125 30.220111846923828, -85.66778564453125 30.220096588134766), (-85.66789245605469 30.219970703125, -85.6678237915039 30.219968795776367, -85.6678237915039 30.21999740600586, -85.66789245605469 30.220001220703125, -85.66789245605469 30.219970703125))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,7606324677,1540509478,1,0,"POLYGON ((-85.6694107055664 30.220373153686523, -85.6694107055664 30.22031021118164, -85.66938018798828 30.22031021118164, -85.66938018798828 30.220273971557617, -85.6694107055664 30.220273971557617, -85.6694107055664 30.220251083374023, -85.6694107055664 30.2202205657959, -85.6694107055664 30.22020149230957, -85.66938018798828 30.22020149230957, -85.66938018798828 30.220163345336914, -85.6694107055664 30.220163345336914, -85.6694107055664 30.220104217529297, -85.6694564819336 30.220104217529297, -85.6694564819336 30.22007942199707, -85.66957092285156 30.22007942199707, -85.66957092285156 30.220104217529297, -85.66960906982422 30.220104217529297, -85.66960906982422 30.220163345336914, -85.66963195800781 30.220163345336914, -85.66963195800781 30.22020149230957, -85.66960906982422 30.22020149230957, -85.66960906982422 30.220251083374023, -85.66960906982422 30.220273971557617, -85.66963195800781 30.220273971557617, -85.66963195800781 30.22031021118164, -85.66960906982422 30.22031021118164, -85.66960906982422 30.220369338989258, -85.66957092285156 30.220369338989258, -85.66957092285156 30.22039222717285, -85.66944122314453 30.22039222717285, -85.66944122314453 30.220373153686523, -85.6694107055664 30.220373153686523), (-85.6695556640625 30.2202205657959, -85.66946411132812 30.2202205657959, -85.66946411132812 30.220251083374023, -85.6695556640625 30.220251083374023, -85.6695556640625 30.2202205657959))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,7668271331,1540509478,1,0,"POLYGON ((-85.66814422607422 30.220346450805664, -85.66814422607422 30.22032928466797, -85.66808319091797 30.220327377319336, -85.66808319091797 30.220348358154297, -85.66800689697266 30.220346450805664, -85.66800689697266 30.220327377319336, -85.66800689697266 30.220300674438477, -85.66796875 30.220298767089844, -85.66796875 30.220186233520508, -85.66801452636719 30.220186233520508, -85.66801452636719 30.22014045715332, -85.6680908203125 30.220142364501953, -85.6680908203125 30.22016143798828, -85.66814422607422 30.22016143798828, -85.66815185546875 30.220138549804688, -85.66820526123047 30.220138549804688, -85.66820526123047 30.220163345336914, -85.6682357788086 30.220163345336914, -85.6682357788086 30.22021484375, -85.66825103759766 30.22021484375, -85.66825103759766 30.220277786254883, -85.66825103759766 30.220300674438477, -85.66822814941406 30.220300674438477, -85.66822052001953 30.22032928466797, -85.6681900024414 30.22032928466797, -85.6681900024414 30.220348358154297, -85.66814422607422 30.220346450805664), (-85.66814422607422 30.220212936401367, -85.6680908203125 30.220212936401367, -85.6680908203125 30.22027587890625, -85.66813659667969 30.22027587890625, -85.66814422607422 30.220212936401367))","{""type"":""multipolygon""}",relation
