addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:place,addr:street,email,name,opening_hours,operator,phone,ref,url,website,building,amenity,building:flats,building:levels,building:material,building:use,craft,height,internet_access,landuse,office,shop,source,start_date,wikipedia,id,timestamp,version,changeset,geometry,tags,osm_type
Myrtle Beach,,,1804,,29577,,South Ocean Boulevard,,Best Western Plus Grand Strand Inn & Suites,,,,,,,yes,,,,,,,,,,,,,,,43182814538,1710407559,6,0,"MULTIPOLYGON (((-78.90420532226562 33.67176818847656, -78.9040756225586 33.67181396484375, -78.90388488769531 33.67145919799805, -78.90401458740234 33.671409606933594, -78.90420532226562 33.67176818847656)), ((-78.90409851074219 33.67185974121094, -78.90398406982422 33.67176818847656, -78.90376281738281 33.67195129394531, -78.90351104736328 33.67173767089844, -78.90340423583984 33.67182540893555, -78.90377044677734 33.6721305847168, -78.90409851074219 33.67185974121094)))","{""addr:state"":""SC"",""brand"":""Best Western Plus"",""brand:wikidata"":""Q830334"",""tourism"":""hotel"",""type"":""multipolygon""}",relation
,,,,,,,,,Caribbean Resort,,,,,,,yes,,,,,,,,,,,,,,,43195662808,1623695049,1,0,"POLYGON ((-78.86138916015625 33.70770263671875, -78.86132049560547 33.70775604248047, -78.86126708984375 33.70771408081055, -78.86114501953125 33.70780944824219, -78.86121368408203 33.70786666870117, -78.86114501953125 33.70792770385742, -78.8611831665039 33.70795822143555, -78.8610610961914 33.70806121826172, -78.86083984375 33.70787048339844, -78.86083221435547 33.70783996582031, -78.86122131347656 33.70753860473633, -78.86124420166016 33.70753860473633, -78.86128997802734 33.70757293701172, -78.8616714477539 33.707271575927734, -78.86166381835938 33.7072639465332, -78.86172485351562 33.70721435546875, -78.86186218261719 33.707332611083984, -78.86138916015625 33.70770263671875))","{""tourism"":""hotel"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,80859312349,1684151368,1,0,"MULTIPOLYGON (((-78.86909484863281 33.70977783203125, -78.86905670166016 33.70974349975586, -78.86880493164062 33.7099494934082, -78.86885070800781 33.709983825683594, -78.86876678466797 33.71005630493164, -78.86888122558594 33.71015167236328, -78.86898803710938 33.71006393432617, -78.86901092529297 33.710086822509766, -78.86922454833984 33.70990753173828, -78.86917114257812 33.70986557006836, -78.86920166015625 33.709842681884766, -78.86909484863281 33.70977783203125)), ((-78.86923217773438 33.709815979003906, -78.8692626953125 33.70978927612305, -78.8692855834961 33.709774017333984, -78.86919403076172 33.70969772338867, -78.86917114257812 33.709716796875, -78.869140625 33.709739685058594, -78.86923217773438 33.709815979003906)))","{""type"":""multipolygon""}",relation
,,,,,,,,,Island Cafe,,,,,,,yes,fast_food,,,,,,,,,,,microsoft/BuildingFootprints,,,86872242920,1690489655,1,0,"POLYGON ((-78.89896392822266 33.71488952636719, -78.89894104003906 33.71492004394531, -78.89920043945312 33.715065002441406, -78.89933013916016 33.714908599853516, -78.89906311035156 33.71476364135742, -78.89901733398438 33.71481704711914, -78.89896392822266 33.71488952636719))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,86888377986,1690489655,1,0,"POLYGON ((-78.89910888671875 33.71552276611328, -78.89906311035156 33.715484619140625, -78.89920043945312 33.715370178222656, -78.89924621582031 33.71541213989258, -78.89910888671875 33.71552276611328))","{""type"":""multipolygon""}",relation
,,,,,,,,,Dunes Village Resort,,,,,,,yes,,,,,,,,,,,,,,,39289759286,1744724991,3,0,"POLYGON ((-78.84071350097656 33.72464370727539, -78.84082794189453 33.7247314453125, -78.84085845947266 33.724727630615234, -78.84095764160156 33.72481155395508, -78.84092712402344 33.72483444213867, -78.84097290039062 33.724876403808594, -78.84100341796875 33.724849700927734, -78.84099578857422 33.72484588623047, -78.84103393554688 33.72481918334961, -78.84103393554688 33.724708557128906, -78.84072875976562 33.72446060180664, -78.84062194824219 33.724365234375, -78.84062194824219 33.724361419677734, -78.84050750732422 33.724273681640625, -78.84000396728516 33.72468948364258, -78.84012603759766 33.724761962890625, -78.84024047851562 33.7248420715332, -78.84028625488281 33.72483444213867, -78.84031677246094 33.72486114501953, -78.84058380126953 33.72463607788086, -78.84066009521484 33.72468566894531, -78.84071350097656 33.72464370727539))","{""tourism"":""hotel"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,39314964069,1618855134,1,0,"POLYGON ((-78.83982849121094 33.72500228881836, -78.83973693847656 33.72509002685547, -78.83976745605469 33.7251091003418, -78.83968353271484 33.72520065307617, -78.8395004272461 33.72509002685547, -78.83956146240234 33.72502136230469, -78.83956909179688 33.72502899169922, -78.83968353271484 33.72490692138672, -78.83979797363281 33.72478103637695, -78.83992767333984 33.72486877441406, -78.83990478515625 33.724891662597656, -78.8399658203125 33.72492980957031, -78.83989715576172 33.72500228881836, -78.83985137939453 33.724971771240234, -78.83982849121094 33.72500228881836))","{""type"":""multipolygon""}",relation
,,,,,,,,,Beach Colony Resort,,,,,,,yes,,,,,,,,,,,,,,,39302361677,1618855134,1,0,"POLYGON ((-78.8399658203125 33.72492980957031, -78.83998107910156 33.72494125366211, -78.84001159667969 33.724910736083984, -78.84004211425781 33.724910736083984, -78.8404541015625 33.72517395019531, -78.84036254882812 33.72526168823242, -78.8399887084961 33.72502517700195, -78.8399658203125 33.72504806518555, -78.83989715576172 33.72500228881836, -78.83985137939453 33.724971771240234, -78.83982849121094 33.72500228881836, -78.83973693847656 33.72509002685547, -78.83976745605469 33.7251091003418, -78.83968353271484 33.72520065307617, -78.8395004272461 33.72509002685547, -78.83956146240234 33.72502136230469, -78.83956909179688 33.72502899169922, -78.83968353271484 33.72490692138672, -78.83979797363281 33.72478103637695, -78.83992767333984 33.72486877441406, -78.83990478515625 33.724891662597656, -78.8399658203125 33.72492980957031))","{""tourism"":""hotel"",""type"":""multipolygon""}",relation
Myrtle Beach,,,5601,,29577,,N Ocean Blvd,,Ocean Forest Villas,,,,,,,yes,,,,,,,,,,,,,,,43259904790,1623700446,1,0,"MULTIPOLYGON (((-78.83393096923828 33.73017120361328, -78.83390808105469 33.73019027709961, -78.83389282226562 33.73017883300781, -78.83374786376953 33.73020935058594, -78.83372497558594 33.73014831542969, -78.83367156982422 33.730159759521484, -78.83365631103516 33.73009490966797, -78.83360290527344 33.73011016845703, -78.83358001708984 33.730045318603516, -78.83357238769531 33.73004913330078, -78.83355712890625 33.73002243041992, -78.8335189819336 33.73003387451172, -78.83349609375 33.72997283935547, -78.83345031738281 33.729984283447266, -78.83342742919922 33.72991943359375, -78.83338165283203 33.72993087768555, -78.83335876464844 33.72986602783203, -78.83333587646484 33.729888916015625, -78.83319854736328 33.72977828979492, -78.83342742919922 33.729591369628906, -78.83355712890625 33.729698181152344, -78.83352661132812 33.72971725463867, -78.83360290527344 33.729732513427734, -78.8335952758789 33.72977066040039, -78.83366394042969 33.72978591918945, -78.83365631103516 33.72983169555664, -78.83373260498047 33.7298469543457, -78.8337173461914 33.72989273071289, -78.833740234375 33.729896545410156, -78.83373260498047 33.729915618896484, -78.83380889892578 33.72992706298828, -78.83380126953125 33.7299690246582, -78.83386993408203 33.72998046875, -78.8338623046875 33.73002243041992, -78.83394622802734 33.730037689208984, -78.83391571044922 33.730159759521484, -78.83393096923828 33.73017120361328)), ((-78.83456420898438 33.72963333129883, -78.83454895019531 33.72965621948242, -78.83452606201172 33.72964096069336, -78.83438110351562 33.72967529296875, -78.83435821533203 33.729610443115234, -78.83431243896484 33.72962188720703, -78.83428955078125 33.72956085205078, -78.83423614501953 33.72957229614258, -78.83422088623047 33.72951126098633, -78.8342056274414 33.729515075683594, -78.83419799804688 33.729488372802734, -78.83415222167969 33.729496002197266, -78.8341293334961 33.72943878173828, -78.8340835571289 33.72944641113281, -78.83406829833984 33.72938537597656, -78.83401489257812 33.72939682006836, -78.83399200439453 33.729331970214844, -78.83396911621094 33.72935485839844, -78.8338394165039 33.729244232177734, -78.83406066894531 33.72905731201172, -78.83419036865234 33.729164123535156, -78.83416748046875 33.729183197021484, -78.83423614501953 33.72919464111328, -78.834228515625 33.7292366027832, -78.83430480957031 33.729248046875, -78.83428955078125 33.72929763793945, -78.83436584472656 33.72930908203125, -78.8343505859375 33.72935485839844, -78.8343734741211 33.7293586730957, -78.83436584472656 33.72937774658203, -78.83444213867188 33.729393005371094, -78.83443450927734 33.72943115234375, -78.83451080322266 33.72944641113281, -78.8344955444336 33.72948455810547, -78.83458709716797 33.72949981689453, -78.83454895019531 33.72962188720703, -78.83456420898438 33.72963333129883)), ((-78.83497619628906 33.729331970214844, -78.83494567871094 33.72935104370117, -78.8349380493164 33.729339599609375, -78.83477020263672 33.7293701171875, -78.83475494384766 33.72930908203125, -78.83470916748047 33.72931671142578, -78.8346939086914 33.729248046875, -78.83465576171875 33.72925567626953, -78.83464050292969 33.729190826416016, -78.83460998535156 33.72919845581055, -78.83460235595703 33.72917175292969, -78.8345718383789 33.72917938232422, -78.83454895019531 33.72910690307617, -78.83451080322266 33.7291145324707, -78.8344955444336 33.72905731201172, -78.8344497680664 33.72906494140625, -78.83443450927734 33.729000091552734, -78.83440399169922 33.72901916503906, -78.83427429199219 33.728912353515625, -78.83450317382812 33.72872543334961, -78.83462524414062 33.72882843017578, -78.83460235595703 33.72884750366211, -78.83467864990234 33.72886276245117, -78.83467102050781 33.728904724121094, -78.8347396850586 33.72891616821289, -78.83472442626953 33.72896194458008, -78.83480072021484 33.72897720336914, -78.83479309082031 33.72902297973633, -78.83480834960938 33.729026794433594, -78.83480072021484 33.72904586791992, -78.83487701416016 33.729061126708984, -78.83486938476562 33.72909927368164, -78.8349380493164 33.7291145324707, -78.83489990234375 33.7292594909668, -78.83497619628906 33.729331970214844)), ((-78.83558654785156 33.72886276245117, -78.83556365966797 33.728878021240234, -78.8355484008789 33.72886657714844, -78.83539581298828 33.72888946533203, -78.83538055419922 33.72882080078125, -78.8353271484375 33.72883224487305, -78.83531951904297 33.72876739501953, -78.83526611328125 33.72877502441406, -78.83525085449219 33.72871398925781, -78.83523559570312 33.72871398925781, -78.8352279663086 33.72868728637695, -78.83518981933594 33.728694915771484, -78.83517456054688 33.728633880615234, -78.83512878417969 33.728641510009766, -78.83511352539062 33.72857666015625, -78.8350601196289 33.72858428955078, -78.83504486083984 33.728515625, -78.83502197265625 33.728538513183594, -78.83489990234375 33.72842025756836, -78.83514404296875 33.728248596191406, -78.83525848388672 33.728363037109375, -78.83523559570312 33.7283821105957, -78.8353042602539 33.72840118408203, -78.83528900146484 33.72843933105469, -78.83536529541016 33.728458404541016, -78.83534240722656 33.7285041809082, -78.83541870117188 33.72852325439453, -78.83540344238281 33.72856903076172, -78.83541870117188 33.728572845458984, -78.83541107177734 33.72859191894531, -78.83548736572266 33.72861099243164, -78.8354721069336 33.7286491394043, -78.8355484008789 33.728668212890625, -78.83553314208984 33.72870635986328, -78.83561706542969 33.728729248046875, -78.8355712890625 33.72884750366211, -78.83558654785156 33.72886276245117)), ((-78.83606719970703 33.728614807128906, -78.83604431152344 33.728633880615234, -78.83602905273438 33.728614807128906, -78.83586883544922 33.7286376953125, -78.83585357666016 33.72856521606445, -78.83582305908203 33.72856903076172, -78.83580780029297 33.7285041809082, -78.83575439453125 33.728511810302734, -78.83574676513672 33.728458404541016, -78.8357162475586 33.72846221923828, -78.8357162475586 33.72843551635742, -78.8356704711914 33.72844314575195, -78.83566284179688 33.72837829589844, -78.83560943603516 33.72838592529297, -78.83560180664062 33.72832107543945, -78.83555603027344 33.72832489013672, -78.83554077148438 33.72826385498047, -78.83549499511719 33.728271484375, -78.83547973632812 33.72819900512695, -78.83544921875 33.72821807861328, -78.8353271484375 33.72809600830078, -78.83557891845703 33.72792053222656, -78.83570861816406 33.728050231933594, -78.83567810058594 33.72807312011719, -78.83575439453125 33.728092193603516, -78.83573913574219 33.72813034057617, -78.83580780029297 33.7281494140625, -78.8357925415039 33.72819519042969, -78.83585357666016 33.72821044921875, -78.8358383178711 33.72825241088867, -78.8359146118164 33.728271484375, -78.83590698242188 33.728294372558594, -78.83592987060547 33.72829818725586, -78.83592987060547 33.728336334228516, -78.83599090576172 33.72835922241211, -78.83598327636719 33.728389739990234, -78.83605194091797 33.72841262817383, -78.8360366821289 33.728450775146484, -78.83610534667969 33.72846984863281, -78.83605194091797 33.72859573364258, -78.83606719970703 33.728614807128906)))","{""addr:state"":""SC"",""tourism"":""hotel"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,roof,,,,,,,,,,,,,,,70774571745,1677056277,1,0,"MULTIPOLYGON (((-78.83203887939453 33.736473083496094, -78.83204650878906 33.73646545410156, -78.83185577392578 33.73630905151367, -78.83184814453125 33.7363166809082, -78.83203887939453 33.736473083496094)), ((-78.83171844482422 33.736427307128906, -78.8316650390625 33.73646545410156, -78.83185577392578 33.73662185668945, -78.83190155029297 33.7365837097168, -78.83171844482422 33.736427307128906)))","{""layer"":""1"",""type"":""multipolygon""}",relation
Myrtle Beach,,,7501,,29572,,North Ocean Boulevard,,Holiday Shores Motel,,,,,,,yes,,,,,,,,,,,,,,,43234207797,1623697474,1,0,"MULTIPOLYGON (((-78.81717681884766 33.74424362182617, -78.81710052490234 33.744178771972656, -78.8170166015625 33.74425506591797, -78.81684875488281 33.7441291809082, -78.8167724609375 33.74419021606445, -78.81702423095703 33.7443733215332, -78.81717681884766 33.74424362182617)), ((-78.81719970703125 33.744041442871094, -78.81721496582031 33.74403381347656, -78.81708526611328 33.743934631347656, -78.81706237792969 33.74393844604492, -78.8170166015625 33.7439079284668, -78.81693267822266 33.743988037109375, -78.81700897216797 33.74404525756836, -78.81703186035156 33.7440299987793, -78.81712341308594 33.74410629272461, -78.81716918945312 33.74406814575195, -78.81719207763672 33.74408721923828, -78.81722259521484 33.744056701660156, -78.81719970703125 33.744041442871094)))","{""addr:state"":""SC"",""tourism"":""hotel"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,9112495209,1729265060,1,0,"POLYGON ((-78.8428955078125 33.745792388916016, -78.84294891357422 33.74576187133789, -78.84297943115234 33.74579620361328, -78.84329986572266 33.74562454223633, -78.8432846069336 33.74560546875, -78.84335327148438 33.745567321777344, -78.84333801269531 33.745548248291016, -78.84335327148438 33.745540618896484, -78.84333801269531 33.745513916015625, -78.84332275390625 33.745521545410156, -78.84320068359375 33.745365142822266, -78.84321594238281 33.74534606933594, -78.8432388305664 33.745357513427734, -78.84326934814453 33.745361328125, -78.84329986572266 33.745361328125, -78.84331512451172 33.74542236328125, -78.84335327148438 33.745418548583984, -78.8434066772461 33.745391845703125, -78.84343719482422 33.745361328125, -78.84346771240234 33.74537658691406, -78.84349822998047 33.74533462524414, -78.84352111816406 33.74528121948242, -78.84351348876953 33.74522018432617, -78.84347534179688 33.745147705078125, -78.84355163574219 33.74510955810547, -78.84353637695312 33.74508285522461, -78.84347534179688 33.745113372802734, -78.84344482421875 33.74508285522461, -78.84346771240234 33.74507141113281, -78.84344482421875 33.74504089355469, -78.84349822998047 33.74501419067383, -78.84322357177734 33.744651794433594, -78.8427963256836 33.744873046875, -78.8429946899414 33.74512481689453, -78.84300994873047 33.745113372802734, -78.84302520751953 33.7451286315918, -78.84302520751953 33.74514389038086, -78.84300994873047 33.74514389038086, -78.84297943115234 33.745277404785156, -78.8426742553711 33.745445251464844, -78.84271240234375 33.7454948425293, -78.84268188476562 33.745513916015625, -78.8428955078125 33.745792388916016), (-78.84312438964844 33.744808197021484, -78.84312438964844 33.74481201171875, -78.8431396484375 33.744834899902344, -78.84304809570312 33.7448844909668, -78.84302520751953 33.7448616027832, -78.843017578125 33.744869232177734, -78.84317016601562 33.74506378173828, -78.84319305419922 33.745052337646484, -78.84317779541016 33.745033264160156, -78.84324645996094 33.744998931884766, -78.84325408935547 33.74501419067383, -78.84327697753906 33.74500274658203, -78.84312438964844 33.744808197021484), (-78.84286499023438 33.745460510253906, -78.84290313720703 33.74544143676758, -78.84293365478516 33.745479583740234, -78.84300231933594 33.745445251464844, -78.84300231933594 33.74543380737305, -78.84302520751953 33.74542236328125, -78.84303283691406 33.745399475097656, -78.84304809570312 33.74540328979492, -78.8430404663086 33.745426177978516, -78.84305572509766 33.745445251464844, -78.84304809570312 33.74544906616211, -78.84309387207031 33.745506286621094, -78.84313201904297 33.745487213134766, -78.8431396484375 33.74549865722656, -78.84315490722656 33.74549102783203, -78.84317016601562 33.745513916015625, -78.84309387207031 33.74555206298828, -78.84308624267578 33.74554443359375, -78.84302520751953 33.74557876586914, -78.84303283691406 33.74558639526367, -78.84297943115234 33.74561309814453, -78.84295654296875 33.745574951171875, -78.84296417236328 33.745567321777344, -78.84292602539062 33.745513916015625, -78.84291076660156 33.745521545410156, -78.84286499023438 33.745460510253906))","{""type"":""multipolygon""}",relation
Myrtle Beach,,,8400,,29572,,Costa Verde Drive,,Marriott Myrtle Beach Resort & Spa at Grande Dunes,,,,,,,yes,,,,,,,,,,,,,,,38436783415,1706720678,2,0,"POLYGON ((-78.80841827392578 33.748329162597656, -78.8083267211914 33.7484016418457, -78.80826568603516 33.74845504760742, -78.80825805664062 33.74844741821289, -78.80818939208984 33.74850082397461, -78.80815887451172 33.748477935791016, -78.80815124511719 33.74848937988281, -78.80805969238281 33.7484130859375, -78.80806732177734 33.7484016418457, -78.80803680419922 33.74837875366211, -78.8079833984375 33.74833679199219, -78.80797576904297 33.74834060668945, -78.8080062866211 33.74836730957031, -78.80794525146484 33.748409271240234, -78.80789184570312 33.74846649169922, -78.8077392578125 33.74834060668945, -78.80780029296875 33.74828338623047, -78.807861328125 33.74824523925781, -78.8078842163086 33.748268127441406, -78.80789184570312 33.74826431274414, -78.8078384399414 33.748207092285156, -78.80780792236328 33.74818420410156, -78.80779266357422 33.748191833496094, -78.80770874023438 33.74811935424805, -78.80770874023438 33.748111724853516, -78.80768585205078 33.748085021972656, -78.8077621459961 33.74802017211914, -78.80775451660156 33.748008728027344, -78.80789947509766 33.747894287109375, -78.80801391601562 33.74799728393555, -78.80841827392578 33.748329162597656))","{""addr:state"":""SC"",""brand"":""Marriott"",""brand:wikidata"":""Q3918608"",""tourism"":""hotel"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,hotel,,,,,,,,,,,,,,,38449260840,1616421250,1,0,"POLYGON ((-78.80726623535156 33.7485237121582, -78.80733489990234 33.74846649169922, -78.80741882324219 33.748504638671875, -78.80744171142578 33.74854278564453, -78.80741119384766 33.74856185913086, -78.80743408203125 33.74858093261719, -78.80735778808594 33.7486457824707, -78.80736541748047 33.748661041259766, -78.80730438232422 33.74871063232422, -78.80719757080078 33.748802185058594, -78.80708312988281 33.748870849609375, -78.80705261230469 33.74885559082031, -78.8070297241211 33.748878479003906, -78.80696868896484 33.74882888793945, -78.80693817138672 33.74879455566406, -78.80696868896484 33.7487678527832, -78.80703735351562 33.74871063232422, -78.8069839477539 33.7486572265625, -78.8070297241211 33.748619079589844, -78.8070297241211 33.74860382080078, -78.80704498291016 33.74858093261719, -78.80706024169922 33.74856948852539, -78.80708312988281 33.74855041503906, -78.8071060180664 33.748531341552734, -78.80712890625 33.7485237121582, -78.8071517944336 33.74851989746094, -78.80717468261719 33.748504638671875, -78.80721282958984 33.748477935791016, -78.80726623535156 33.7485237121582))","{""type"":""multipolygon""}",relation
,,,,,,,,,Marriott Resort at Grande Dunes,,,,,,,yes,,,,,,,,,,,,,,,12866227716,1706720678,3,0,"MULTIPOLYGON (((-78.8089828491211 33.749366760253906, -78.80896759033203 33.74934387207031, -78.80901336669922 33.74932098388672, -78.8089828491211 33.74928665161133, -78.80895233154297 33.74925231933594, -78.8089370727539 33.749229431152344, -78.80889892578125 33.74923324584961, -78.80883026123047 33.749267578125, -78.8088150024414 33.74924850463867, -78.80877685546875 33.7492561340332, -78.80873107910156 33.74928283691406, -78.80874633789062 33.74930953979492, -78.8087158203125 33.749324798583984, -78.8086929321289 33.749290466308594, -78.80860900878906 33.749332427978516, -78.80863189697266 33.749359130859375, -78.80860900878906 33.74937057495117, -78.80859375 33.749359130859375, -78.8085708618164 33.749366760253906, -78.80850982666016 33.749393463134766, -78.80853271484375 33.749420166015625, -78.80845642089844 33.74945831298828, -78.8084716796875 33.74948501586914, -78.8084487915039 33.74950408935547, -78.80850219726562 33.74957275390625, -78.80853271484375 33.74955749511719, -78.80854034423828 33.74958419799805, -78.80863189697266 33.74953842163086, -78.80864715576172 33.749549865722656, -78.8086929321289 33.74952697753906, -78.80868530273438 33.749515533447266, -78.80883026123047 33.749446868896484, -78.808837890625 33.749454498291016, -78.80889892578125 33.74942398071289, -78.80889129638672 33.749412536621094, -78.80895233154297 33.74938201904297, -78.8089828491211 33.749366760253906)), ((-78.80818176269531 33.74982452392578, -78.80821990966797 33.74980163574219, -78.8082275390625 33.74980926513672, -78.80828094482422 33.7497673034668, -78.80827331542969 33.749752044677734, -78.80830383300781 33.74972915649414, -78.8083267211914 33.74974822998047, -78.80846405029297 33.74964141845703, -78.8084716796875 33.74962615966797, -78.80847930908203 33.749610900878906, -78.80844116210938 33.74958801269531, -78.80838012695312 33.74953079223633, -78.80831909179688 33.749576568603516, -78.80829620361328 33.74955368041992, -78.80829620361328 33.7495231628418, -78.80828857421875 33.749507904052734, -78.80825805664062 33.74947738647461, -78.8082504272461 33.749473571777344, -78.80818939208984 33.749473571777344, -78.80811309814453 33.74954605102539, -78.80805206298828 33.74959945678711, -78.80803680419922 33.74965286254883, -78.80807495117188 33.74968338012695, -78.8081283569336 33.74968338012695, -78.80815887451172 33.74971008300781, -78.80810546875 33.749752044677734, -78.80818176269531 33.74982452392578)), ((-78.80770111083984 33.75014114379883, -78.80769348144531 33.75016403198242, -78.80769348144531 33.75018310546875, -78.8077163696289 33.75019836425781, -78.8077621459961 33.750213623046875, -78.80780792236328 33.750240325927734, -78.80781555175781 33.750221252441406, -78.8078384399414 33.75022506713867, -78.80789184570312 33.75016403198242, -78.80793762207031 33.75008773803711, -78.80795288085938 33.750091552734375, -78.80802917480469 33.749996185302734, -78.80801391601562 33.7499885559082, -78.80807495117188 33.749916076660156, -78.80809783935547 33.7498779296875, -78.80807495117188 33.74986267089844, -78.80809020996094 33.74984359741211, -78.80805206298828 33.74980926513672, -78.8080062866211 33.74980163574219, -78.80799102783203 33.749813079833984, -78.80795288085938 33.749813079833984, -78.80791473388672 33.74986267089844, -78.80789947509766 33.74986267089844, -78.807861328125 33.74990463256836, -78.80786895751953 33.749916076660156, -78.80780029296875 33.75000762939453, -78.80776977539062 33.75004959106445, -78.80775451660156 33.75004959106445, -78.80772399902344 33.75008773803711, -78.80773162841797 33.75009536743164, -78.80770111083984 33.75014114379883)))","{""brand"":""Marriott"",""brand:wikidata"":""Q3918608"",""tourism"":""hotel"",""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,apartments,,,,,,,,,,,,,,,27317603830,1744250526,1,0,"POLYGON ((-78.8718490600586 33.75215530395508, -78.87147521972656 33.75285339355469, -78.87092590332031 33.75265121459961, -78.87129974365234 33.751949310302734, -78.8718490600586 33.75215530395508), (-78.87138366699219 33.752593994140625, -78.8715591430664 33.75227737426758, -78.87153625488281 33.75223922729492, -78.87144470214844 33.75220489501953, -78.87138366699219 33.752220153808594, -78.87120819091797 33.75253677368164, -78.87122344970703 33.752567291259766, -78.87133026123047 33.75260925292969, -78.87138366699219 33.752593994140625))","{""type"":""multipolygon""}",relation
,,,,,,,,,,,,,,,,apartments,,,,,,,,,,,,,,,27298633084,1744250526,1,0,"POLYGON ((-78.87271118164062 33.75248718261719, -78.87232971191406 33.7531852722168, -78.87178039550781 33.75298309326172, -78.87215423583984 33.752281188964844, -78.87271118164062 33.75248718261719), (-78.87223815917969 33.752925872802734, -78.8724136352539 33.75260925292969, -78.87239837646484 33.75257110595703, -78.87229919433594 33.752532958984375, -78.87224578857422 33.75254821777344, -78.87206268310547 33.75286865234375, -78.87207794189453 33.752899169921875, -78.8721923828125 33.7529411315918, -78.87223815917969 33.752925872802734))","{""type"":""multipolygon""}",relation
